method,bag_percent,n_groups,steps
back-to-front,0.5,1,146
back-to-front,0.5,1,154
back-to-front,0.5,1,155
back-to-front,0.5,1,163
back-to-front,0.5,1,153
back-to-front,0.5,1,146
back-to-front,0.5,1,146
back-to-front,0.5,1,140
back-to-front,0.5,1,146
back-to-front,0.5,1,156
back-to-front,0.5,1,135
back-to-front,0.5,1,155
back-to-front,0.5,1,156
back-to-front,0.5,1,153
back-to-front,0.5,1,144
back-to-front,0.5,1,153
back-to-front,0.5,1,145
back-to-front,0.5,1,158
back-to-front,0.5,1,144
back-to-front,0.5,1,145
back-to-front,0.5,1,148
back-to-front,0.5,1,146
back-to-front,0.5,1,142
back-to-front,0.5,1,148
back-to-front,0.5,1,147
back-to-front,0.5,1,150
back-to-front,0.5,1,141
back-to-front,0.5,1,151
back-to-front,0.5,1,150
back-to-front,0.5,1,159
back-to-front,0.5,1,137
back-to-front,0.5,1,151
back-to-front,0.5,1,149
back-to-front,0.5,1,152
back-to-front,0.5,1,145
back-to-front,0.5,1,149
back-to-front,0.5,1,133
back-to-front,0.5,1,147
back-to-front,0.5,1,155
back-to-front,0.5,1,146
back-to-front,0.5,1,142
back-to-front,0.5,1,156
back-to-front,0.5,1,148
back-to-front,0.5,1,154
back-to-front,0.5,1,144
back-to-front,0.5,1,148
back-to-front,0.5,1,141
back-to-front,0.5,1,146
back-to-front,0.5,1,139
back-to-front,0.5,1,154
back-to-front,0.5,1,151
back-to-front,0.5,1,151
back-to-front,0.5,1,147
back-to-front,0.5,1,138
back-to-front,0.5,1,141
back-to-front,0.5,1,139
back-to-front,0.5,1,155
back-to-front,0.5,1,153
back-to-front,0.5,1,146
back-to-front,0.5,1,149
back-to-front,0.5,1,141
back-to-front,0.5,1,153
back-to-front,0.5,1,139
back-to-front,0.5,1,142
back-to-front,0.5,1,159
back-to-front,0.5,1,139
back-to-front,0.5,1,145
back-to-front,0.5,1,149
back-to-front,0.5,1,150
back-to-front,0.5,1,136
back-to-front,0.5,1,139
back-to-front,0.5,1,152
back-to-front,0.5,1,150
back-to-front,0.5,1,140
back-to-front,0.5,1,150
back-to-front,0.5,1,144
back-to-front,0.5,1,146
back-to-front,0.5,1,148
back-to-front,0.5,1,152
back-to-front,0.5,1,144
back-to-front,0.5,1,150
back-to-front,0.5,1,147
back-to-front,0.5,1,151
back-to-front,0.5,1,152
back-to-front,0.5,1,158
back-to-front,0.5,1,147
back-to-front,0.5,1,153
back-to-front,0.5,1,144
back-to-front,0.5,1,154
back-to-front,0.5,1,152
back-to-front,0.5,1,142
back-to-front,0.5,1,154
back-to-front,0.5,1,146
back-to-front,0.5,1,157
back-to-front,0.5,1,154
back-to-front,0.5,1,148
back-to-front,0.5,1,148
back-to-front,0.5,1,152
back-to-front,0.5,1,147
back-to-front,0.5,1,151
back-to-front,0.5,1,139
back-to-front,0.5,1,147
back-to-front,0.5,1,154
back-to-front,0.5,1,144
back-to-front,0.5,1,138
back-to-front,0.5,1,150
back-to-front,0.5,1,150
back-to-front,0.5,1,147
back-to-front,0.5,1,145
back-to-front,0.5,1,144
back-to-front,0.5,1,148
back-to-front,0.5,1,146
back-to-front,0.5,1,160
back-to-front,0.5,1,146
back-to-front,0.5,1,142
back-to-front,0.5,1,152
back-to-front,0.5,1,150
back-to-front,0.5,1,153
back-to-front,0.5,1,148
back-to-front,0.5,1,154
back-to-front,0.5,1,136
back-to-front,0.5,1,140
back-to-front,0.5,1,146
back-to-front,0.5,1,147
back-to-front,0.5,1,145
back-to-front,0.5,1,148
back-to-front,0.5,1,155
back-to-front,0.5,1,143
back-to-front,0.5,1,147
back-to-front,0.5,1,164
back-to-front,0.5,1,152
back-to-front,0.5,1,162
back-to-front,0.5,1,160
back-to-front,0.5,1,146
back-to-front,0.5,1,148
back-to-front,0.5,1,152
back-to-front,0.5,1,156
back-to-front,0.5,1,154
back-to-front,0.5,1,164
back-to-front,0.5,1,158
back-to-front,0.5,1,146
back-to-front,0.5,1,148
back-to-front,0.5,1,156
back-to-front,0.5,1,153
back-to-front,0.5,1,150
back-to-front,0.5,1,144
back-to-front,0.5,1,160
back-to-front,0.5,1,152
back-to-front,0.5,1,150
back-to-front,0.5,1,145
back-to-front,0.5,1,148
back-to-front,0.5,1,146
back-to-front,0.5,1,144
back-to-front,0.5,1,149
back-to-front,0.5,1,141
back-to-front,0.5,1,159
back-to-front,0.5,1,158
back-to-front,0.5,1,138
back-to-front,0.5,1,151
back-to-front,0.5,1,158
back-to-front,0.5,1,146
back-to-front,0.5,1,155
back-to-front,0.5,1,149
back-to-front,0.5,1,150
back-to-front,0.5,1,157
back-to-front,0.5,1,146
back-to-front,0.5,1,156
back-to-front,0.5,1,151
back-to-front,0.5,1,154
back-to-front,0.5,1,153
back-to-front,0.5,1,154
back-to-front,0.5,1,150
back-to-front,0.5,1,156
back-to-front,0.5,1,140
back-to-front,0.5,1,160
back-to-front,0.5,1,149
back-to-front,0.5,1,154
back-to-front,0.5,1,153
back-to-front,0.5,1,153
back-to-front,0.5,1,150
back-to-front,0.5,1,152
back-to-front,0.5,1,149
back-to-front,0.5,1,156
back-to-front,0.5,1,136
back-to-front,0.5,1,158
back-to-front,0.5,1,153
back-to-front,0.5,1,157
back-to-front,0.5,1,159
back-to-front,0.5,1,145
back-to-front,0.5,1,146
back-to-front,0.5,1,137
back-to-front,0.5,1,154
back-to-front,0.5,1,140
back-to-front,0.5,1,140
back-to-front,0.5,1,143
back-to-front,0.5,1,143
back-to-front,0.5,1,156
back-to-front,0.5,1,145
back-to-front,0.5,1,145
back-to-front,0.5,1,157
back-to-front,0.5,1,153
back-to-front,0.5,1,134
back-to-front,0.5,1,159
back-to-front,0.5,1,148
back-to-front,0.5,1,156
back-to-front,0.5,1,163
back-to-front,0.5,1,154
back-to-front,0.5,1,143
back-to-front,0.5,1,157
back-to-front,0.5,1,154
back-to-front,0.5,1,145
back-to-front,0.5,1,153
back-to-front,0.5,1,153
back-to-front,0.5,1,158
back-to-front,0.5,1,138
back-to-front,0.5,1,146
back-to-front,0.5,1,152
back-to-front,0.5,1,156
back-to-front,0.5,1,149
back-to-front,0.5,1,143
back-to-front,0.5,1,153
back-to-front,0.5,1,155
back-to-front,0.5,1,141
back-to-front,0.5,1,142
back-to-front,0.5,1,140
back-to-front,0.5,1,148
back-to-front,0.5,1,153
back-to-front,0.5,1,148
back-to-front,0.5,1,150
back-to-front,0.5,1,140
back-to-front,0.5,1,154
back-to-front,0.5,1,150
back-to-front,0.5,1,158
back-to-front,0.5,1,149
back-to-front,0.5,1,154
back-to-front,0.5,1,146
back-to-front,0.5,1,138
back-to-front,0.5,1,146
back-to-front,0.5,1,142
back-to-front,0.5,1,152
back-to-front,0.5,1,137
back-to-front,0.5,1,149
back-to-front,0.5,1,145
back-to-front,0.5,1,146
back-to-front,0.5,1,153
back-to-front,0.5,1,147
back-to-front,0.5,1,147
back-to-front,0.5,1,148
back-to-front,0.5,1,133
back-to-front,0.5,1,152
back-to-front,0.5,1,158
back-to-front,0.5,1,140
back-to-front,0.5,1,144
back-to-front,0.5,1,147
back-to-front,0.5,1,144
back-to-front,0.5,1,140
back-to-front,0.5,1,142
back-to-front,0.5,1,152
back-to-front,0.5,1,156
back-to-front,0.5,1,154
back-to-front,0.5,1,152
back-to-front,0.5,1,151
back-to-front,0.5,1,146
back-to-front,0.5,1,139
back-to-front,0.5,1,156
back-to-front,0.5,1,136
back-to-front,0.5,1,134
back-to-front,0.5,1,143
back-to-front,0.5,1,154
back-to-front,0.5,1,156
back-to-front,0.5,1,156
back-to-front,0.5,1,152
back-to-front,0.5,1,146
back-to-front,0.5,1,144
back-to-front,0.5,1,144
back-to-front,0.5,1,147
back-to-front,0.5,1,143
back-to-front,0.5,1,134
back-to-front,0.5,1,147
back-to-front,0.5,1,145
back-to-front,0.5,1,146
back-to-front,0.5,1,135
back-to-front,0.5,1,145
back-to-front,0.5,1,149
back-to-front,0.5,1,149
back-to-front,0.5,1,151
back-to-front,0.5,1,144
back-to-front,0.5,1,150
back-to-front,0.5,1,139
back-to-front,0.5,1,142
back-to-front,0.5,1,148
back-to-front,0.5,1,150
back-to-front,0.5,1,151
back-to-front,0.5,1,133
back-to-front,0.5,1,152
back-to-front,0.5,1,151
back-to-front,0.5,1,158
back-to-front,0.5,1,148
back-to-front,0.5,1,154
back-to-front,0.5,1,149
back-to-front,0.5,1,139
back-to-front,0.5,1,140
back-to-front,0.5,1,152
back-to-front,0.5,1,154
back-to-front,0.5,1,148
back-to-front,0.5,1,148
back-to-front,0.5,1,154
back-to-front,0.5,1,149
back-to-front,0.5,1,144
back-to-front,0.5,1,160
back-to-front,0.5,1,146
back-to-front,0.5,1,139
back-to-front,0.5,1,148
back-to-front,0.5,1,135
back-to-front,0.5,1,154
back-to-front,0.5,1,152
back-to-front,0.5,1,154
back-to-front,0.5,1,144
back-to-front,0.5,1,149
back-to-front,0.5,1,135
back-to-front,0.5,1,147
back-to-front,0.5,1,144
back-to-front,0.5,1,158
back-to-front,0.5,1,146
back-to-front,0.5,1,140
back-to-front,0.5,1,139
back-to-front,0.5,1,149
back-to-front,0.5,1,159
back-to-front,0.5,1,162
back-to-front,0.5,1,157
back-to-front,0.5,1,157
back-to-front,0.5,1,148
back-to-front,0.5,1,160
back-to-front,0.5,1,154
back-to-front,0.5,1,143
back-to-front,0.5,1,145
back-to-front,0.5,1,152
back-to-front,0.5,1,136
back-to-front,0.5,1,149
back-to-front,0.5,1,151
back-to-front,0.5,1,147
back-to-front,0.5,1,149
back-to-front,0.5,1,156
back-to-front,0.5,1,156
back-to-front,0.5,1,154
back-to-front,0.5,1,151
back-to-front,0.5,1,154
back-to-front,0.5,1,151
back-to-front,0.5,1,150
back-to-front,0.5,1,158
back-to-front,0.5,1,145
back-to-front,0.5,1,142
back-to-front,0.5,1,154
back-to-front,0.5,1,143
back-to-front,0.5,1,143
back-to-front,0.5,1,154
back-to-front,0.5,1,142
back-to-front,0.5,1,152
back-to-front,0.5,1,154
back-to-front,0.5,1,157
back-to-front,0.5,1,153
back-to-front,0.5,1,152
back-to-front,0.5,1,150
back-to-front,0.5,1,142
back-to-front,0.5,1,150
back-to-front,0.5,1,136
back-to-front,0.5,1,147
back-to-front,0.5,1,144
back-to-front,0.5,1,151
back-to-front,0.5,1,141
back-to-front,0.5,1,153
back-to-front,0.5,1,147
back-to-front,0.5,1,152
back-to-front,0.5,1,142
back-to-front,0.5,1,151
back-to-front,0.5,1,153
back-to-front,0.5,1,151
back-to-front,0.5,1,147
back-to-front,0.5,1,152
back-to-front,0.5,1,155
back-to-front,0.5,1,151
back-to-front,0.5,1,147
back-to-front,0.5,1,149
back-to-front,0.5,1,149
back-to-front,0.5,1,161
back-to-front,0.5,1,145
back-to-front,0.5,1,150
back-to-front,0.5,1,144
back-to-front,0.5,1,152
back-to-front,0.5,1,160
back-to-front,0.5,1,150
back-to-front,0.5,1,142
back-to-front,0.5,1,149
back-to-front,0.5,1,148
back-to-front,0.5,1,162
back-to-front,0.5,1,144
back-to-front,0.5,1,159
back-to-front,0.5,1,149
back-to-front,0.5,1,149
back-to-front,0.5,1,148
back-to-front,0.5,1,150
back-to-front,0.5,1,144
back-to-front,0.5,1,144
back-to-front,0.5,1,148
back-to-front,0.5,1,154
back-to-front,0.5,1,144
back-to-front,0.5,1,142
back-to-front,0.5,1,157
back-to-front,0.5,1,150
back-to-front,0.5,1,149
back-to-front,0.5,1,140
back-to-front,0.5,1,151
back-to-front,0.5,1,156
back-to-front,0.5,1,143
back-to-front,0.5,1,153
back-to-front,0.5,1,140
back-to-front,0.5,1,149
back-to-front,0.5,1,156
back-to-front,0.5,1,143
back-to-front,0.5,1,157
back-to-front,0.5,1,145
back-to-front,0.5,1,153
back-to-front,0.5,1,160
back-to-front,0.5,1,147
back-to-front,0.5,1,151
back-to-front,0.5,1,149
back-to-front,0.5,1,157
back-to-front,0.5,1,147
back-to-front,0.5,1,144
back-to-front,0.5,1,152
back-to-front,0.5,1,157
back-to-front,0.5,1,157
back-to-front,0.5,1,144
back-to-front,0.5,1,141
back-to-front,0.5,1,153
back-to-front,0.5,1,142
back-to-front,0.5,1,145
back-to-front,0.5,1,142
back-to-front,0.5,1,150
back-to-front,0.5,1,157
back-to-front,0.5,1,154
back-to-front,0.5,1,161
back-to-front,0.5,1,159
back-to-front,0.5,1,150
back-to-front,0.5,1,151
back-to-front,0.5,1,158
back-to-front,0.5,1,141
back-to-front,0.5,1,146
back-to-front,0.5,1,157
back-to-front,0.5,1,155
back-to-front,0.5,1,162
back-to-front,0.5,1,149
back-to-front,0.5,1,145
back-to-front,0.5,1,148
back-to-front,0.5,1,150
back-to-front,0.5,1,150
back-to-front,0.5,1,158
back-to-front,0.5,1,144
back-to-front,0.5,1,147
back-to-front,0.5,1,146
back-to-front,0.5,1,146
back-to-front,0.5,1,141
back-to-front,0.5,1,145
back-to-front,0.5,1,153
back-to-front,0.5,1,143
back-to-front,0.5,1,154
back-to-front,0.5,1,139
back-to-front,0.5,1,156
back-to-front,0.5,1,154
back-to-front,0.5,1,150
back-to-front,0.5,1,135
back-to-front,0.5,1,150
back-to-front,0.5,1,144
back-to-front,0.5,1,141
back-to-front,0.5,1,151
back-to-front,0.5,1,141
back-to-front,0.5,1,144
back-to-front,0.5,1,155
back-to-front,0.5,1,137
back-to-front,0.5,1,143
back-to-front,0.5,1,156
back-to-front,0.5,1,142
back-to-front,0.5,1,151
back-to-front,0.5,1,150
back-to-front,0.5,1,153
back-to-front,0.5,1,145
back-to-front,0.5,1,149
back-to-front,0.5,1,148
back-to-front,0.5,1,150
back-to-front,0.5,1,156
back-to-front,0.5,1,146
back-to-front,0.5,1,143
back-to-front,0.5,1,148
back-to-front,0.5,1,149
back-to-front,0.5,1,140
back-to-front,0.5,1,138
back-to-front,0.5,1,136
back-to-front,0.5,1,147
back-to-front,0.5,1,148
back-to-front,0.5,1,145
back-to-front,0.5,1,148
back-to-front,0.5,1,143
back-to-front,0.5,1,139
back-to-front,0.5,1,158
back-to-front,0.5,1,153
back-to-front,0.5,1,151
back-to-front,0.5,1,151
back-to-front,0.5,1,148
back-to-front,0.5,1,147
back-to-front,0.5,1,161
back-to-front,0.5,1,145
back-to-front,0.5,1,146
back-to-front,0.5,1,150
back-to-front,0.5,1,158
back-to-front,0.5,1,141
back-to-front,0.5,1,137
back-to-front,0.5,1,143
back-to-front,0.5,1,142
back-to-front,0.5,1,148
back-to-front,0.5,1,147
back-to-front,0.5,1,142
back-to-front,0.5,1,145
back-to-front,0.5,1,150
back-to-front,0.5,1,155
back-to-front,0.5,1,152
back-to-front,0.5,1,156
back-to-front,0.5,1,149
back-to-front,0.5,1,144
back-to-front,0.5,1,149
back-to-front,0.5,1,146
back-to-front,0.5,1,150
back-to-front,0.5,1,153
back-to-front,0.5,1,157
back-to-front,0.5,1,147
back-to-front,0.5,1,155
back-to-front,0.5,1,157
back-to-front,0.5,1,146
back-to-front,0.5,1,148
back-to-front,0.5,1,154
back-to-front,0.5,1,138
back-to-front,0.5,1,147
back-to-front,0.5,1,144
back-to-front,0.5,1,156
back-to-front,0.5,1,147
back-to-front,0.5,1,148
back-to-front,0.5,1,147
back-to-front,0.5,1,146
back-to-front,0.5,1,154
back-to-front,0.5,1,143
back-to-front,0.5,1,157
back-to-front,0.5,1,151
back-to-front,0.5,1,135
back-to-front,0.5,1,147
back-to-front,0.5,1,151
back-to-front,0.5,1,150
back-to-front,0.5,1,148
back-to-front,0.5,1,151
back-to-front,0.5,1,145
back-to-front,0.5,1,152
back-to-front,0.5,1,148
back-to-front,0.5,1,145
back-to-front,0.5,1,143
back-to-front,0.5,1,155
back-to-front,0.5,1,153
back-to-front,0.5,1,149
back-to-front,0.5,1,134
back-to-front,0.5,1,146
back-to-front,0.5,1,146
back-to-front,0.5,1,139
back-to-front,0.5,1,140
back-to-front,0.5,1,147
back-to-front,0.5,1,150
back-to-front,0.5,1,151
back-to-front,0.5,1,148
back-to-front,0.5,1,148
back-to-front,0.5,1,149
back-to-front,0.5,1,141
back-to-front,0.5,1,158
back-to-front,0.5,1,137
back-to-front,0.5,1,146
back-to-front,0.5,1,145
back-to-front,0.5,1,154
back-to-front,0.5,1,141
back-to-front,0.5,1,144
back-to-front,0.5,1,148
back-to-front,0.5,1,155
back-to-front,0.5,1,142
back-to-front,0.5,1,144
back-to-front,0.5,1,149
back-to-front,0.5,1,148
back-to-front,0.5,1,143
back-to-front,0.5,1,145
back-to-front,0.5,1,140
back-to-front,0.5,1,150
back-to-front,0.5,1,152
back-to-front,0.5,1,147
back-to-front,0.5,1,146
back-to-front,0.5,1,156
back-to-front,0.5,1,147
back-to-front,0.5,1,149
back-to-front,0.5,1,146
back-to-front,0.5,1,137
back-to-front,0.5,1,154
back-to-front,0.5,1,149
back-to-front,0.5,1,154
back-to-front,0.5,1,151
back-to-front,0.5,1,144
back-to-front,0.5,1,149
back-to-front,0.5,1,136
back-to-front,0.5,1,154
back-to-front,0.5,1,147
back-to-front,0.5,1,152
back-to-front,0.5,1,141
back-to-front,0.5,1,135
back-to-front,0.5,1,140
back-to-front,0.5,1,165
back-to-front,0.5,1,154
back-to-front,0.5,1,143
back-to-front,0.5,1,152
back-to-front,0.5,1,155
back-to-front,0.5,1,149
back-to-front,0.5,1,152
back-to-front,0.5,1,163
back-to-front,0.5,1,134
back-to-front,0.5,1,142
back-to-front,0.5,1,149
back-to-front,0.5,1,144
back-to-front,0.5,1,147
back-to-front,0.5,1,160
back-to-front,0.5,1,140
back-to-front,0.5,1,155
back-to-front,0.5,1,151
back-to-front,0.5,1,146
back-to-front,0.5,1,153
back-to-front,0.5,1,160
back-to-front,0.5,1,152
back-to-front,0.5,1,143
back-to-front,0.5,1,140
back-to-front,0.5,1,155
back-to-front,0.5,1,147
back-to-front,0.5,1,157
back-to-front,0.5,1,151
back-to-front,0.5,1,150
back-to-front,0.5,1,146
back-to-front,0.5,1,140
back-to-front,0.5,1,161
back-to-front,0.5,1,151
back-to-front,0.5,1,153
back-to-front,0.5,1,146
back-to-front,0.5,1,142
back-to-front,0.5,1,144
back-to-front,0.5,1,142
back-to-front,0.5,1,142
back-to-front,0.5,1,147
back-to-front,0.5,1,158
back-to-front,0.5,1,139
back-to-front,0.5,1,140
back-to-front,0.5,1,146
back-to-front,0.5,1,153
back-to-front,0.5,1,155
back-to-front,0.5,1,144
back-to-front,0.5,1,150
back-to-front,0.5,1,153
back-to-front,0.5,1,161
back-to-front,0.5,1,148
back-to-front,0.5,1,150
back-to-front,0.5,1,146
back-to-front,0.5,1,159
back-to-front,0.5,1,157
back-to-front,0.5,1,160
back-to-front,0.5,1,150
back-to-front,0.5,1,150
back-to-front,0.5,1,143
back-to-front,0.5,1,141
back-to-front,0.5,1,156
back-to-front,0.5,1,155
back-to-front,0.5,1,151
back-to-front,0.5,1,154
back-to-front,0.5,1,135
back-to-front,0.5,1,150
back-to-front,0.5,1,158
back-to-front,0.5,1,146
back-to-front,0.5,1,144
back-to-front,0.5,1,144
back-to-front,0.5,1,147
back-to-front,0.5,1,154
back-to-front,0.5,1,155
back-to-front,0.5,1,155
back-to-front,0.5,1,139
back-to-front,0.5,1,149
back-to-front,0.5,1,150
back-to-front,0.5,1,150
back-to-front,0.5,1,156
back-to-front,0.5,1,150
back-to-front,0.5,1,136
back-to-front,0.5,1,147
back-to-front,0.5,1,149
back-to-front,0.5,1,150
back-to-front,0.5,1,144
back-to-front,0.5,1,148
back-to-front,0.5,1,147
back-to-front,0.5,1,149
back-to-front,0.5,1,150
back-to-front,0.5,1,144
back-to-front,0.5,1,145
back-to-front,0.5,1,132
back-to-front,0.5,1,154
back-to-front,1.0,1,158
back-to-front,1.0,1,168
back-to-front,1.0,1,174
back-to-front,1.0,1,175
back-to-front,1.0,1,171
back-to-front,1.0,1,175
back-to-front,1.0,1,182
back-to-front,1.0,1,174
back-to-front,1.0,1,172
back-to-front,1.0,1,183
back-to-front,1.0,1,163
back-to-front,1.0,1,176
back-to-front,1.0,1,175
back-to-front,1.0,1,194
back-to-front,1.0,1,172
back-to-front,1.0,1,179
back-to-front,1.0,1,188
back-to-front,1.0,1,181
back-to-front,1.0,1,181
back-to-front,1.0,1,172
back-to-front,1.0,1,173
back-to-front,1.0,1,183
back-to-front,1.0,1,171
back-to-front,1.0,1,174
back-to-front,1.0,1,173
back-to-front,1.0,1,182
back-to-front,1.0,1,187
back-to-front,1.0,1,178
back-to-front,1.0,1,177
back-to-front,1.0,1,183
back-to-front,1.0,1,177
back-to-front,1.0,1,185
back-to-front,1.0,1,172
back-to-front,1.0,1,172
back-to-front,1.0,1,183
back-to-front,1.0,1,175
back-to-front,1.0,1,174
back-to-front,1.0,1,181
back-to-front,1.0,1,172
back-to-front,1.0,1,178
back-to-front,1.0,1,188
back-to-front,1.0,1,173
back-to-front,1.0,1,172
back-to-front,1.0,1,175
back-to-front,1.0,1,188
back-to-front,1.0,1,180
back-to-front,1.0,1,184
back-to-front,1.0,1,187
back-to-front,1.0,1,174
back-to-front,1.0,1,180
back-to-front,1.0,1,173
back-to-front,1.0,1,170
back-to-front,1.0,1,173
back-to-front,1.0,1,176
back-to-front,1.0,1,180
back-to-front,1.0,1,186
back-to-front,1.0,1,172
back-to-front,1.0,1,178
back-to-front,1.0,1,177
back-to-front,1.0,1,182
back-to-front,1.0,1,179
back-to-front,1.0,1,179
back-to-front,1.0,1,171
back-to-front,1.0,1,185
back-to-front,1.0,1,182
back-to-front,1.0,1,170
back-to-front,1.0,1,167
back-to-front,1.0,1,183
back-to-front,1.0,1,177
back-to-front,1.0,1,178
back-to-front,1.0,1,196
back-to-front,1.0,1,175
back-to-front,1.0,1,176
back-to-front,1.0,1,171
back-to-front,1.0,1,183
back-to-front,1.0,1,178
back-to-front,1.0,1,189
back-to-front,1.0,1,174
back-to-front,1.0,1,172
back-to-front,1.0,1,185
back-to-front,1.0,1,164
back-to-front,1.0,1,168
back-to-front,1.0,1,179
back-to-front,1.0,1,179
back-to-front,1.0,1,180
back-to-front,1.0,1,161
back-to-front,1.0,1,169
back-to-front,1.0,1,188
back-to-front,1.0,1,169
back-to-front,1.0,1,178
back-to-front,1.0,1,170
back-to-front,1.0,1,179
back-to-front,1.0,1,166
back-to-front,1.0,1,185
back-to-front,1.0,1,171
back-to-front,1.0,1,170
back-to-front,1.0,1,183
back-to-front,1.0,1,178
back-to-front,1.0,1,175
back-to-front,1.0,1,178
back-to-front,1.0,1,168
back-to-front,1.0,1,155
back-to-front,1.0,1,174
back-to-front,1.0,1,164
back-to-front,1.0,1,186
back-to-front,1.0,1,179
back-to-front,1.0,1,174
back-to-front,1.0,1,182
back-to-front,1.0,1,175
back-to-front,1.0,1,173
back-to-front,1.0,1,183
back-to-front,1.0,1,177
back-to-front,1.0,1,167
back-to-front,1.0,1,180
back-to-front,1.0,1,186
back-to-front,1.0,1,180
back-to-front,1.0,1,178
back-to-front,1.0,1,168
back-to-front,1.0,1,185
back-to-front,1.0,1,175
back-to-front,1.0,1,171
back-to-front,1.0,1,176
back-to-front,1.0,1,172
back-to-front,1.0,1,163
back-to-front,1.0,1,172
back-to-front,1.0,1,185
back-to-front,1.0,1,178
back-to-front,1.0,1,182
back-to-front,1.0,1,167
back-to-front,1.0,1,177
back-to-front,1.0,1,178
back-to-front,1.0,1,173
back-to-front,1.0,1,168
back-to-front,1.0,1,177
back-to-front,1.0,1,181
back-to-front,1.0,1,164
back-to-front,1.0,1,179
back-to-front,1.0,1,171
back-to-front,1.0,1,175
back-to-front,1.0,1,175
back-to-front,1.0,1,160
back-to-front,1.0,1,177
back-to-front,1.0,1,188
back-to-front,1.0,1,171
back-to-front,1.0,1,181
back-to-front,1.0,1,179
back-to-front,1.0,1,176
back-to-front,1.0,1,181
back-to-front,1.0,1,182
back-to-front,1.0,1,180
back-to-front,1.0,1,171
back-to-front,1.0,1,179
back-to-front,1.0,1,176
back-to-front,1.0,1,173
back-to-front,1.0,1,175
back-to-front,1.0,1,180
back-to-front,1.0,1,174
back-to-front,1.0,1,179
back-to-front,1.0,1,174
back-to-front,1.0,1,184
back-to-front,1.0,1,173
back-to-front,1.0,1,180
back-to-front,1.0,1,173
back-to-front,1.0,1,174
back-to-front,1.0,1,191
back-to-front,1.0,1,175
back-to-front,1.0,1,177
back-to-front,1.0,1,158
back-to-front,1.0,1,172
back-to-front,1.0,1,179
back-to-front,1.0,1,171
back-to-front,1.0,1,177
back-to-front,1.0,1,185
back-to-front,1.0,1,195
back-to-front,1.0,1,176
back-to-front,1.0,1,182
back-to-front,1.0,1,170
back-to-front,1.0,1,176
back-to-front,1.0,1,166
back-to-front,1.0,1,173
back-to-front,1.0,1,174
back-to-front,1.0,1,177
back-to-front,1.0,1,175
back-to-front,1.0,1,178
back-to-front,1.0,1,182
back-to-front,1.0,1,180
back-to-front,1.0,1,184
back-to-front,1.0,1,168
back-to-front,1.0,1,166
back-to-front,1.0,1,179
back-to-front,1.0,1,175
back-to-front,1.0,1,179
back-to-front,1.0,1,188
back-to-front,1.0,1,161
back-to-front,1.0,1,171
back-to-front,1.0,1,178
back-to-front,1.0,1,183
back-to-front,1.0,1,172
back-to-front,1.0,1,171
back-to-front,1.0,1,178
back-to-front,1.0,1,164
back-to-front,1.0,1,173
back-to-front,1.0,1,184
back-to-front,1.0,1,188
back-to-front,1.0,1,174
back-to-front,1.0,1,178
back-to-front,1.0,1,186
back-to-front,1.0,1,170
back-to-front,1.0,1,183
back-to-front,1.0,1,170
back-to-front,1.0,1,176
back-to-front,1.0,1,179
back-to-front,1.0,1,180
back-to-front,1.0,1,177
back-to-front,1.0,1,174
back-to-front,1.0,1,180
back-to-front,1.0,1,181
back-to-front,1.0,1,170
back-to-front,1.0,1,173
back-to-front,1.0,1,199
back-to-front,1.0,1,171
back-to-front,1.0,1,177
back-to-front,1.0,1,168
back-to-front,1.0,1,174
back-to-front,1.0,1,178
back-to-front,1.0,1,191
back-to-front,1.0,1,167
back-to-front,1.0,1,165
back-to-front,1.0,1,176
back-to-front,1.0,1,182
back-to-front,1.0,1,185
back-to-front,1.0,1,166
back-to-front,1.0,1,162
back-to-front,1.0,1,156
back-to-front,1.0,1,170
back-to-front,1.0,1,181
back-to-front,1.0,1,184
back-to-front,1.0,1,165
back-to-front,1.0,1,181
back-to-front,1.0,1,174
back-to-front,1.0,1,168
back-to-front,1.0,1,196
back-to-front,1.0,1,167
back-to-front,1.0,1,164
back-to-front,1.0,1,187
back-to-front,1.0,1,168
back-to-front,1.0,1,170
back-to-front,1.0,1,178
back-to-front,1.0,1,176
back-to-front,1.0,1,179
back-to-front,1.0,1,181
back-to-front,1.0,1,186
back-to-front,1.0,1,178
back-to-front,1.0,1,176
back-to-front,1.0,1,182
back-to-front,1.0,1,187
back-to-front,1.0,1,183
back-to-front,1.0,1,174
back-to-front,1.0,1,189
back-to-front,1.0,1,177
back-to-front,1.0,1,183
back-to-front,1.0,1,172
back-to-front,1.0,1,172
back-to-front,1.0,1,176
back-to-front,1.0,1,170
back-to-front,1.0,1,187
back-to-front,1.0,1,173
back-to-front,1.0,1,174
back-to-front,1.0,1,173
back-to-front,1.0,1,173
back-to-front,1.0,1,180
back-to-front,1.0,1,175
back-to-front,1.0,1,168
back-to-front,1.0,1,168
back-to-front,1.0,1,183
back-to-front,1.0,1,170
back-to-front,1.0,1,181
back-to-front,1.0,1,173
back-to-front,1.0,1,168
back-to-front,1.0,1,176
back-to-front,1.0,1,173
back-to-front,1.0,1,189
back-to-front,1.0,1,167
back-to-front,1.0,1,181
back-to-front,1.0,1,184
back-to-front,1.0,1,186
back-to-front,1.0,1,183
back-to-front,1.0,1,181
back-to-front,1.0,1,176
back-to-front,1.0,1,178
back-to-front,1.0,1,180
